City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
282,ciudad lazaro cardenas,17.9583,-102.2,303.39,61,47,4.73,MX,1684884419
283,port shepstone,-30.7414,30.455,289.46,73,7,3.76,ZA,1684884419
284,harstad,68.799,16.5293,279.81,91,53,9.39,NO,1684884024
285,balotra,25.8333,72.2333,302.07,68,85,7.32,IN,1684884119
286,holualoa,19.6228,-155.9522,299.06,77,75,4.12,US,1684884023
287,coro,11.4045,-69.6734,300.66,81,68,5.02,VE,1684884420
288,mont-dore,-22.2833,166.5833,297.14,99,42,5.83,NC,1684884147
289,la breita,-4.2608,-80.8875,299.12,73,100,1.73,PE,1684884421
290,puerto ayacucho,5.6639,-67.6236,299.8,84,63,0.41,VE,1684884421
291,nadi,-17.8,177.4167,300.15,69,75,3.09,FJ,1684884421
292,ponta delgada,37.7333,-25.6667,290.55,72,20,6.69,PT,1684884421
293,springs,-26.25,28.4,284.08,92,5,3.07,ZA,1684884148
294,lerwick,60.1545,-1.1494,283.15,93,100,9.83,GB,1684884124
295,hovd,48.0056,91.6419,280.51,54,23,1.82,MN,1684884422
296,vila do maio,15.1333,-23.2167,296.59,79,71,6.5,CV,1684884422
297,khovd,48.0056,91.6419,280.51,54,23,1.82,MN,1684884144
298,sogndal,61.2283,7.1003,281.36,75,40,0.0,NO,1684884422
299,kondratovo,57.9804,56.1066,283.31,66,0,1.0,RU,1684884423
300,ewo,-0.8725,14.8206,298.51,79,99,1.14,CG,1684884423
301,swift current,50.2834,-107.8014,297.6,33,0,4.63,CA,1684884257
302,hotan,37.0997,79.9269,293.53,26,23,3.25,CN,1684884424
303,castanos,26.7833,-101.4167,307.79,33,89,3.96,MX,1684884424
304,ayancik,41.9447,34.5861,288.28,93,89,1.78,TR,1684884424
305,san felice circeo,41.2372,13.0942,293.66,81,76,1.1,IT,1684884424
306,tarusa,54.7233,37.1767,286.07,98,100,1.36,RU,1684884424
307,inverness,57.4791,-4.224,284.25,74,96,1.34,GB,1684884170
308,howrah,22.5892,88.3103,298.15,83,40,2.57,IN,1684884425
309,taber,49.8167,-112.1518,297.26,15,67,6.69,CA,1684884425
310,geraldton,-28.7667,114.6,290.38,94,100,4.63,AU,1684883980
311,grand falls-windsor,48.9332,-55.6649,280.65,55,1,0.89,CA,1684884405
312,acoyapa,11.9703,-85.1711,307.2,48,100,3.66,NI,1684884426
313,taltal,-25.4,-70.4833,290.33,82,27,0.08,CL,1684884067
314,suva,-18.1416,178.4415,299.86,78,75,2.57,FJ,1684884072
315,alofi,-19.0595,-169.9187,300.09,65,40,3.09,NU,1684884060
316,vadso,70.0744,29.7487,281.64,100,75,1.54,NO,1684884056
317,ust-tsilma,65.441,52.1498,284.02,90,9,1.41,RU,1684884427
318,hobyo,5.3505,48.5268,300.84,77,100,5.86,SO,1684884107
319,rmi capitol,7.0893,171.3805,301.42,78,67,6.41,MH,1684884427
320,howard springs,-12.497,131.047,296.1,73,1,4.63,AU,1684884113
321,tres palos,18.1833,-101.6167,305.94,38,37,3.45,MX,1684884428
322,hadibu,12.65,54.0333,302.13,72,28,2.9,YE,1684884075
323,ouadda,8.0777,22.4007,295.15,68,92,1.36,CF,1684884428
324,jackson,42.4165,-122.8345,294.48,33,0,5.14,US,1684884428
325,glace bay,46.1969,-59.957,281.96,74,75,3.09,CA,1684884429
326,ola,59.5833,151.2833,278.23,97,100,3.0,RU,1684884062
327,tadine,-21.55,167.8833,296.63,53,71,7.28,NC,1684884429
328,midvagur,62.0511,-7.1939,281.61,71,75,10.29,FO,1684884029
329,tongchuanshi,35.0806,109.0897,285.41,71,0,0.97,CN,1684884429
330,cooma,-36.2333,149.1333,280.65,46,29,0.64,AU,1684884430
331,sungai penuh,-2.0833,101.3833,290.69,98,68,0.68,ID,1684884430
332,enewetak,11.3474,162.3373,301.62,72,100,6.98,MH,1684884069
333,dongola,19.1667,30.4833,306.48,12,22,3.92,SD,1684884431
334,carauari,-4.8828,-66.8958,297.74,96,84,1.21,BR,1684884431
335,kongsvinger,60.1905,11.9977,281.52,56,21,1.91,NO,1684884277
336,cristalina,-16.7686,-47.6136,287.87,65,85,2.16,BR,1684884431
337,remire-montjoly,4.9167,-52.2667,299.17,89,20,1.03,GF,1684884315
338,vrangel',42.7297,133.0839,286.22,68,4,1.91,RU,1684884432
339,gizo,-8.103,156.8419,300.99,79,97,3.46,SB,1684884432
340,chinde,26.8418,88.0763,289.5,76,98,1.6,NP,1684884432
341,general conesa,-40.1,-64.4333,289.21,41,100,4.35,AR,1684884433
342,susuman,62.7833,148.1667,276.05,99,100,1.17,RU,1684884091
343,umiray,15.2206,121.4111,301.32,82,75,1.83,PH,1684884200
344,cody,44.5263,-109.0565,292.82,74,100,1.54,US,1684884433
345,williamson,30.6502,-97.6003,305.17,63,0,3.13,US,1684884434
346,salida,37.7058,-121.0849,301.0,40,0,2.06,US,1684884299
347,nenjiang,49.1833,125.2167,291.83,41,82,2.02,CN,1684884434
348,mili,6.0815,171.735,301.2,79,51,5.94,MH,1684884434
349,trairi,-3.2778,-39.2689,298.21,91,42,3.58,BR,1684884434
350,brisas de zicatela,15.8369,-97.0419,304.44,62,0,5.14,MX,1684884435
351,mary,37.0,62.5,299.63,24,40,3.82,TM,1684884435
352,tsiombe,-25.3,45.4833,289.3,66,1,0.81,MG,1684884080
353,yei,4.095,30.6779,292.94,95,87,1.48,SS,1684884435
354,corn island,12.1694,-83.0418,301.28,73,100,3.91,NI,1684884435
355,luwuk,-0.9516,122.7875,299.51,80,92,2.81,ID,1684884436
356,la ronge,55.1001,-105.2842,285.29,35,75,7.2,CA,1684884066
357,skelleftea,64.7507,20.9528,287.04,89,40,4.12,SE,1684884436
358,jiangkou,25.4872,119.1986,293.25,70,79,3.17,CN,1684884437
359,magadan,59.5667,150.8,277.89,99,100,3.28,RU,1684884437
360,mikhaylovskoye,51.8239,79.7172,283.83,44,0,3.16,RU,1684884437
361,ladysmith,48.9829,-123.8194,288.79,68,100,1.54,CA,1684884437
362,oranjemund,-28.55,16.4333,284.9,80,86,1.31,NA,1684884437
363,tabou,4.423,-7.3528,300.37,83,76,2.31,CI,1684884089
364,nipomo,35.0428,-120.476,290.67,71,100,5.14,US,1684884438
365,macae,-22.3708,-41.7869,296.01,88,75,4.63,BR,1684884438
366,jayapura,-2.5333,140.7,299.81,89,100,1.64,ID,1684884041
367,nevel'sk,46.6733,141.8633,283.18,65,0,4.16,RU,1684884439
368,svetlyy,54.675,20.1347,288.18,78,98,2.76,RU,1684884439
369,camayenne,9.535,-13.6878,302.2,79,75,5.14,GN,1684884439
370,datong,40.0936,113.2914,289.24,31,44,2.94,CN,1684884440
371,novo aripuana,-5.1206,-60.3797,297.69,96,93,1.11,BR,1684884440
372,san patricio,28.017,-97.5169,304.91,59,21,6.35,US,1684884043
373,corumba,-19.0092,-57.6533,301.51,40,55,1.52,BR,1684884440
374,greymouth,-42.4667,171.2,285.1,79,17,1.3,NZ,1684884395
375,nikolayevsk-on-amure,53.1406,140.73,283.89,63,93,1.67,RU,1684884441
376,naze,28.3667,129.4833,295.66,65,7,6.63,JP,1684884441
377,hammerfest,70.6634,23.6821,279.4,93,75,1.03,NO,1684884134
378,waiuku,-37.25,174.75,291.87,76,49,3.6,NZ,1684884441
379,sola,-13.8833,167.55,300.25,77,86,10.96,VU,1684884062
380,cabedelo,-6.9811,-34.8339,298.52,86,29,6.06,BR,1684884007
381,suntar,62.1444,117.6319,281.74,60,98,1.72,RU,1684884442
382,nabire,-3.3667,135.4833,299.5,84,69,0.75,ID,1684884442
383,tazacorte,28.629,-17.9293,291.69,86,100,2.57,ES,1684884442
384,beyneu,45.3167,55.2,294.15,45,53,6.09,KZ,1684884443
385,pisco,-13.7,-76.2167,295.18,78,0,6.69,PE,1684883913
386,lashio,22.9333,97.75,292.07,69,0,0.33,MM,1684884443
387,sandnessjoen,66.0217,12.6316,280.18,72,6,0.89,NO,1684884443
388,mar del plata,-38.0023,-57.5575,290.98,97,100,2.06,AR,1684884443
389,goz beida,13.95,20.55,305.25,21,7,0.73,TD,1684884444
390,mount isa,-20.7333,139.5,293.02,37,0,4.63,AU,1684884096
391,er regueb,34.8593,9.7865,290.8,81,0,5.38,TN,1684884444
392,daru,-9.0763,143.2092,299.63,79,73,7.53,PG,1684884444
393,rawah,34.4816,41.9093,301.71,28,100,3.5,IQ,1684884445
394,aswan,24.0934,32.907,304.76,20,0,2.57,EG,1684884445
395,zaraysk,54.7653,38.8836,286.52,94,100,1.66,RU,1684884445
396,maubin,16.7333,95.65,300.12,83,58,4.18,MM,1684884445
397,jalai nur,49.45,117.7,290.14,34,98,2.69,CN,1684884446
398,namibe,-15.1961,12.1522,294.12,76,36,3.88,AO,1684884098
399,kilindoni,-7.9139,39.6668,299.81,73,12,5.41,TZ,1684884446
400,talcahuano,-36.7167,-73.1167,284.97,100,40,6.17,CL,1684884446
401,kyzyl-suu,42.3414,78.0056,280.87,94,100,1.37,KG,1684884446
402,greenland,43.0362,-70.8328,289.18,65,20,6.17,US,1684884447
403,al jawf,29.5,38.75,296.73,39,10,1.94,SA,1684884447
404,qazvin,36.2797,50.0049,288.94,39,0,1.03,IR,1684884447
405,lazaro cardenas,17.9583,-102.2,303.39,61,47,4.73,MX,1684884419
406,pokrovsk,48.282,37.1758,288.06,95,99,1.74,UA,1684884447
407,ceeldheer,3.8488,47.1806,299.9,83,86,5.44,SO,1684884448
408,basoko,1.2391,23.616,296.83,82,100,1.09,CD,1684884448
409,sechura,-5.5569,-80.8222,300.53,63,89,6.01,PE,1684884448
410,st. john's,47.5649,-52.7093,276.08,93,100,7.15,CA,1684884192
411,sona,45.4388,10.8255,292.9,71,0,2.57,IT,1684884454
412,saudarkrokur,65.7461,-19.6394,276.72,70,86,17.65,IS,1684884454
413,peace river,56.2501,-117.286,281.32,100,100,6.17,CA,1684884102
414,prince albert,53.2001,-105.7677,285.12,62,75,11.32,CA,1684884454
415,tarko-sale,64.9225,77.785,274.29,86,35,3.99,RU,1684884455
416,dzerzhinskoye,56.8344,95.2283,278.16,79,57,5.33,RU,1684884455
417,murudeshwara,14.0943,74.4845,300.82,82,14,0.75,IN,1684884455
418,kununurra,-15.7667,128.7333,292.14,45,2,2.06,AU,1684883840
419,praia da vitoria,38.7333,-27.0667,290.29,77,75,5.84,PT,1684884262
420,barreirinhas,-2.7469,-42.8264,298.36,89,68,1.66,BR,1684884456
421,san antonio de pale,-1.4014,5.6325,299.44,80,91,2.11,GQ,1684884054
422,alaghsas,17.0187,8.0168,307.41,18,85,2.81,NE,1684884456
423,quimili,-27.6333,-62.4167,299.29,64,34,5.69,AR,1684884457
424,balqash,46.8481,74.995,288.9,47,58,6.22,KZ,1684884457
425,elmali,36.7358,29.9177,283.95,90,84,0.81,TR,1684884457
426,gunjur,13.2019,-16.7339,298.19,78,0,3.09,GM,1684884457
427,sao felix do xingu,-6.6447,-51.995,298.26,80,92,1.48,BR,1684884458
428,plastun,44.7561,136.2939,288.88,57,3,1.64,RU,1684884102
429,ntoum,0.3833,9.7833,301.02,94,68,0.92,GA,1684884458
430,arjona,10.2544,-75.3439,301.74,89,100,2.03,CO,1684884458
431,fort-shevchenko,44.5086,50.263,294.24,67,4,3.6,KZ,1684884459
432,alice springs,-23.7,133.8833,281.9,71,5,0.0,AU,1684884041
433,funafuti,-8.5243,179.1942,305.15,89,75,0.0,TV,1684884459
434,maceio,-9.6658,-35.7353,299.84,83,20,2.06,BR,1684884316
435,taoudenni,22.6783,-3.9836,302.99,18,94,4.91,ML,1684884029
436,gasteiz / vitoria,42.85,-2.6667,287.75,92,100,3.09,ES,1684884460
437,mooirivier,-29.2082,29.9946,279.36,73,30,1.14,ZA,1684884460
438,porto novo,6.4965,2.6036,301.05,86,89,2.42,BJ,1684884460
439,kinablangan,7.6947,126.5503,300.76,79,90,1.27,PH,1684884460
440,prince george,53.9166,-122.753,282.84,87,100,2.57,CA,1684884181
441,temerluh,3.4506,102.4176,297.58,98,22,0.38,MY,1684884461
442,port saint john's,-31.6229,29.5448,289.44,64,3,2.85,ZA,1684884131
443,novodvinsk,64.4165,40.8122,286.97,89,95,2.1,RU,1684884461
444,benjamin hill,30.1667,-111.1,305.25,9,2,7.38,MX,1684884461
445,hancheng,32.5186,112.3522,288.36,77,53,2.27,CN,1684884462
446,camana,-16.6228,-72.7111,292.78,85,62,3.91,PE,1684884462
447,palmer,42.1584,-72.3287,292.49,59,75,6.69,US,1684884462
448,darnah,32.767,22.6367,291.22,86,19,4.57,LY,1684884462
449,bikenibeu village,1.3673,173.1241,303.13,70,75,4.12,KI,1684884077
450,kendari,-3.945,122.4989,297.71,89,79,1.05,ID,1684884463
451,ballito,-29.539,31.2144,285.23,87,0,1.03,ZA,1684884463
452,maragogi,-9.0122,-35.2225,298.53,86,18,4.78,BR,1684884080
453,hasaki,35.7333,140.8333,290.53,57,24,8.25,JP,1684884092
454,kokopo,-4.352,152.2633,301.35,74,79,7.42,PG,1684884464
455,applewood,39.7578,-105.1625,298.72,35,20,4.12,US,1684884464
456,fisterra,42.9049,-9.2629,290.94,81,1,10.1,ES,1684884464
457,tolanaro,-25.0319,46.9987,290.19,88,40,2.06,MG,1684884068
458,dongcun,36.7767,121.1597,293.38,44,100,2.79,CN,1684884465
459,chioggia,45.2256,12.2889,293.15,80,99,1.21,IT,1684884465
460,krasnopavlivka,49.1372,36.3272,286.96,92,15,1.87,UA,1684884465
461,kuanda,56.3161,116.0806,281.81,48,86,1.47,RU,1684884465
462,faya-largeau,17.9257,19.1043,308.43,12,30,5.06,TD,1684884040
463,babor - ville,36.4899,5.5393,287.71,91,100,1.14,DZ,1684884466
464,hailar,49.2,119.7,291.24,32,99,1.7,CN,1684884466
465,yeosu,34.7546,127.6599,289.79,77,96,2.07,KR,1684884466
466,kapoeta,4.7717,33.5903,296.02,77,43,1.8,SS,1684884466
467,aqaba,29.5267,35.0078,300.07,29,0,6.17,JO,1684884467
468,magalia,39.8121,-121.5783,300.61,30,19,3.64,US,1684884467
469,flying fish cove,-10.4217,105.6791,297.97,88,6,3.6,CX,1684884047
470,palikir - national government center,6.9248,158.1611,304.56,70,40,2.06,FM,1684884467
471,krong kep,10.4833,104.3167,302.13,78,100,5.04,KH,1684884468
472,kijang,35.2442,129.2139,290.0,61,60,1.59,KR,1684884468
473,keetmanshoop,-26.5833,18.1333,290.66,17,6,2.57,NA,1684884468
474,lagoa,39.05,-27.9833,289.6,73,60,8.24,PT,1684884468
475,mugia,43.1041,-9.2179,291.02,87,3,11.51,ES,1684884468
476,nogliki,51.8333,143.1667,278.19,86,97,3.45,RU,1684884469
477,chinju,35.1928,128.0847,289.05,75,99,1.2,KR,1684884469
478,slavyanka,42.8633,131.3847,286.32,75,2,0.88,RU,1684884469
479,shizuishan,39.2333,106.7694,288.49,56,82,7.83,CN,1684884469
480,al matlin,37.2452,10.05,289.92,88,40,6.07,TN,1684884470
481,corinto,37.9407,22.9573,290.31,77,5,1.9,GR,1684884470
482,lata,40.1629,-8.3327,291.52,81,64,1.07,PT,1684884130
483,concepcion,-36.827,-73.0498,285.04,100,40,6.17,CL,1684884178
484,gwanda,-20.9333,29.0,286.46,90,0,2.06,ZW,1684884470
485,galliano,29.4422,-90.2992,302.15,83,0,0.0,US,1684884471
486,belel,7.05,14.4333,289.95,81,84,1.27,CM,1684884471
487,bamboo flat,11.7,92.7167,299.2,94,40,0.0,IN,1684884471
488,kivioli,59.3531,26.9711,285.78,63,69,2.09,EE,1684884471
489,nyurba,63.2842,118.3319,282.21,48,100,2.18,RU,1684884471
490,happy valley-goose bay,53.3168,-60.3315,288.32,31,75,7.2,CA,1684883943
491,mangalia,43.8,28.5833,286.78,87,4,2.85,RO,1684884472
492,coquimbo,-29.9533,-71.3436,288.0,100,75,4.12,CL,1684884472
493,kedrovyy,56.1667,91.8167,279.38,65,78,3.73,RU,1684884472
494,kapa'a,22.0752,-159.319,301.14,75,75,5.66,US,1684884101
495,kasama,-10.2129,31.1808,288.56,93,13,1.28,ZM,1684884473
496,zhangjiakou,40.81,114.8794,290.83,26,82,2.18,CN,1684884473
497,sabha,27.0377,14.4283,303.73,8,35,6.73,LY,1684884473
498,zouerate,22.7187,-12.4521,297.34,25,81,3.44,MR,1684884115
499,lexington,37.9887,-84.4777,299.77,43,100,3.6,US,1684884389
500,muragacha,23.5333,88.4,299.06,70,7,2.22,IN,1684884474
501,pachino,36.7186,15.0907,289.97,82,17,3.63,IT,1684884474
502,kupang,-10.1667,123.5833,299.47,73,20,5.14,ID,1684884474
503,ylitornio,66.3089,23.6773,280.3,94,94,2.66,FI,1684884475
504,broome,42.2506,-75.833,295.49,55,78,1.85,US,1684884103
505,markala,13.7021,-6.0659,308.87,25,98,2.58,ML,1684884475
506,idaho falls,43.4666,-112.0341,298.2,41,0,0.89,US,1684884355
507,greeley,40.4233,-104.7091,299.9,38,20,6.69,US,1684884367
508,hilo,19.7297,-155.09,300.53,81,75,3.6,US,1684884475
509,turaif,31.6725,38.6637,294.29,52,0,3.09,SA,1684884057
510,mukerian,31.9506,75.6158,303.18,32,100,1.37,IN,1684884476
511,moyale,3.5167,39.0584,293.03,84,96,1.75,KE,1684884476
512,armacao de buzios,-22.7469,-41.8817,296.18,81,0,7.32,BR,1684884192
513,aripuana,-9.1667,-60.6333,300.33,71,98,0.96,BR,1684884477
514,nicoya,10.1483,-85.452,304.02,57,100,1.63,CR,1684884477
515,isangel,-19.55,169.2667,297.54,59,100,7.12,VU,1684884015
516,la junta,37.985,-103.5438,298.74,53,40,10.29,US,1684884479
517,mercedes,-34.6515,-59.4307,293.63,91,100,3.36,AR,1684884479
518,kharp,66.8014,65.8081,280.23,64,83,1.63,RU,1684884479
519,abengourou,6.7297,-3.4964,296.57,98,73,1.24,CI,1684884479
520,oistins,13.0667,-59.5333,300.2,83,40,4.12,BB,1684884240
521,zhigalovo,54.8097,105.1578,280.15,95,100,3.01,RU,1684884480
522,jumla,29.2747,82.1838,286.05,84,95,0.97,NP,1684884146
523,hauterive,46.0901,3.4459,288.57,89,45,2.15,FR,1684884480
524,vokhtoga,58.8147,41.0461,287.55,73,100,0.62,RU,1684884480
525,meridian,43.6121,-116.3915,296.66,38,40,4.12,US,1684884481
526,akureyri,65.6835,-18.0878,279.11,56,75,10.29,IS,1684884091
527,nema,57.5067,50.5011,287.77,68,86,2.01,RU,1684884481
528,maun,-19.9833,23.4167,290.13,39,0,2.57,BW,1684884481
529,dodoma,-6.1722,35.7395,291.27,83,46,3.45,TZ,1684884481
530,hanover,52.3705,9.7332,282.11,89,20,3.09,DE,1684883744
531,portel,-1.9356,-50.8211,299.82,77,65,1.49,BR,1684884482
532,kitzbuhel,47.4464,12.3922,288.01,89,99,1.23,AT,1684884482
533,mersa matruh,31.3525,27.2453,292.26,82,40,2.57,EG,1684884482
534,hitoyoshi,32.2167,130.75,292.05,43,20,0.48,JP,1684884482
535,san mariano,7.5,126.0,298.73,88,98,0.37,PH,1684884483
536,kachkanar,58.7,59.4948,285.86,66,46,1.49,RU,1684884483
537,puerto aysen,-45.4,-72.7,277.34,99,96,1.47,CL,1684884140
538,den burg,53.0542,4.7972,283.14,87,75,1.54,NL,1684884484
539,mahina,-17.5065,-149.489,302.02,70,20,7.72,PF,1684884270
540,zmeinogorsk,51.1567,82.195,280.49,64,0,2.96,RU,1684884484
541,dambatta,12.433,8.5154,305.21,35,19,2.68,NG,1684884484
542,fort st. john,56.2499,-120.8529,281.09,71,100,5.14,CA,1684884356
543,kisesa,-3.0833,34.15,291.88,76,44,4.49,TZ,1684884485
544,tucumcari,35.1717,-103.725,302.11,20,28,2.88,US,1684884485
545,bondo,3.8146,23.6866,293.46,98,87,0.53,CD,1684884486
546,egilsstadir,65.2653,-14.3948,280.1,45,0,11.83,IS,1684884022
547,kittila,67.6647,24.8936,283.23,93,0,3.6,FI,1684884486
548,colac,-38.3333,143.5833,283.61,74,48,3.56,AU,1684884379
549,touros,-5.1989,-35.4608,299.57,80,36,6.33,BR,1684884066
550,farah,32.5,62.5,297.72,24,20,1.73,AF,1684884486
551,illizi,26.4833,8.4667,299.04,14,100,2.33,DZ,1684884098
552,tucuma,-0.1833,-50.05,298.45,92,88,2.65,BR,1684884487
553,galveston,29.3669,-94.9669,304.31,71,20,3.6,US,1684884487
554,xai-xai,-25.0519,33.6442,290.26,89,3,3.68,MZ,1684884487
555,egersund,58.4513,5.9997,281.69,90,26,4.85,NO,1684884488
556,san martin,-33.081,-68.4681,291.45,61,8,4.32,AR,1684884488
557,ahwatukee foothills,33.3194,-112.0313,311.35,9,0,1.79,US,1684884488
558,mopti,14.6667,-4.0,309.64,19,100,1.97,ML,1684884488
559,kushiro,42.975,144.3747,284.68,58,75,4.63,JP,1684884488
560,kingscliff,-28.2667,153.5667,294.13,77,5,1.54,AU,1684884489
561,selkirk,50.1436,-96.8845,294.9,43,100,7.75,CA,1684884250
562,murray bridge,-35.1167,139.2667,288.77,68,28,2.77,AU,1684884489
563,kayes,14.0,-11.0,308.86,16,89,6.09,ML,1684884489
564,zvishavane,-20.3267,30.0665,285.8,95,0,0.71,ZW,1684884489
565,vila velha,-20.3297,-40.2925,295.12,94,100,3.6,BR,1684884123
566,valente,-11.4122,-39.4619,294.09,92,60,3.95,BR,1684884490
